document_id,url,event_id,predicted_action_type,predicted_legal_stage,count_min,count_max,count_qualifier,evidence_start,evidence_end,evidence_text,confidence,selection_reason,is_true_positive_gold,corrected_action_type_gold,corrected_legal_stage_gold,corrected_count_min_gold,corrected_count_max_gold,corrected_count_qualifier_gold,reviewer,reviewer_notes
d2dbeacca60b9043ac53,https://www.ice.gov/news/releases/ice-federal-partners-arrest-nearly-1500-illegal-aliens-massachusetts-during,d2dbeacca60b9043ac53:event:0005,conviction,convicted,,,,1700,1820,Seven-hundred and ninety of the alien offenders were charged with or convicted of crimes in the United States or abroad.,0.72,longest,,,,,,,,
d2dbeacca60b9043ac53,https://www.ice.gov/news/releases/ice-federal-partners-arrest-nearly-1500-illegal-aliens-massachusetts-during,d2dbeacca60b9043ac53:event:0006,arrest,agency_claim,,,,2080,2301,"Among those arrested include truly alarming criminals: murderers wanted in their home countries, child predators, and drug traffickers,” said Homeland Security Investigations New England Special Agent in Charge Michael J.",0.72,longest,,,,,,,,
d2dbeacca60b9043ac53,https://www.ice.gov/news/releases/ice-federal-partners-arrest-nearly-1500-illegal-aliens-massachusetts-during,d2dbeacca60b9043ac53:event:0007,removal,agency_claim,,,,3163,3411,"“Together, with our partners, we have identified and removed hundreds of illegal alien offenders from the Commonwealth, including murderers, gang members, child predators and a possible associate of a suspected terrorist, and our work is not done.”",0.72,longest,,,,,,,,
d2dbeacca60b9043ac53,https://www.ice.gov/news/releases/ice-federal-partners-arrest-nearly-1500-illegal-aliens-massachusetts-during,d2dbeacca60b9043ac53:event:0008,arrest,agency_claim,,,,3633,3854,"“Over the past month, CBP has worked diligently alongside our federal law enforcement partners to apprehended criminal aliens illegally present in our country,” said Jennifer De La O, director of field operations for U.S.",0.72,longest,,,,,,,,
d2dbeacca60b9043ac53,https://www.ice.gov/news/releases/ice-federal-partners-arrest-nearly-1500-illegal-aliens-massachusetts-during,d2dbeacca60b9043ac53:event:0009,detention,agency_claim,,,,3992,4102,We will continue to ensure that all criminal aliens that violate our laws are taken into custody and removed.”,0.72,longest,,,,,,,,
d2dbeacca60b9043ac53,https://www.ice.gov/news/releases/ice-federal-partners-arrest-nearly-1500-illegal-aliens-massachusetts-during,d2dbeacca60b9043ac53:event:0010,removal,agency_claim,,,,3992,4102,We will continue to ensure that all criminal aliens that violate our laws are taken into custody and removed.”,0.72,longest,,,,,,,,
d2dbeacca60b9043ac53,https://www.ice.gov/news/releases/ice-federal-partners-arrest-nearly-1500-illegal-aliens-massachusetts-during,d2dbeacca60b9043ac53:event:0011,arrest,agency_claim,,,,4103,4409,"ICE and its federal law enforcement partners made many of the apprehensions after local jurisdictions refused to honor immigration detainer requests to turn over the offenders and instead chose to release them from custody, forcing officers and agents to make at-large arrests in Massachusetts communities.",0.72,longest,,,,,,,,
d2dbeacca60b9043ac53,https://www.ice.gov/news/releases/ice-federal-partners-arrest-nearly-1500-illegal-aliens-massachusetts-during,d2dbeacca60b9043ac53:event:0012,arrest,agency_claim,,,,5034,5203,"Among the alien offenders apprehended during Operation Patriot, 277 had been previously ordered removed from the United States by a Justice Department immigration judge.",0.72,longest,,,,,,,,
d2dbeacca60b9043ac53,https://www.ice.gov/news/releases/ice-federal-partners-arrest-nearly-1500-illegal-aliens-massachusetts-during,d2dbeacca60b9043ac53:event:0013,removal,agency_claim,,,,5034,5203,"Among the alien offenders apprehended during Operation Patriot, 277 had been previously ordered removed from the United States by a Justice Department immigration judge.",0.72,longest,,,,,,,,
d2dbeacca60b9043ac53,https://www.ice.gov/news/releases/ice-federal-partners-arrest-nearly-1500-illegal-aliens-massachusetts-during,d2dbeacca60b9043ac53:event:0014,arrest,agency_claim,,,,5612,5897,"During the operation, ICE employed expanded immigration enforcement tactics, which included simultaneous operations on Nantucket and Martha’s Vineyard, where they arrested around 40 illegal aliens, including at least one child sex predator and a member of a violent transnational gang.",0.72,longest,,,,,,,,
d2dbeacca60b9043ac53,https://www.ice.gov/news/releases/ice-federal-partners-arrest-nearly-1500-illegal-aliens-massachusetts-during,d2dbeacca60b9043ac53:event:0015,arrest,agency_claim,,,,6446,6500,Among those arrested during Operation Patriot include:,0.72,longest,,,,,,,,
d2dbeacca60b9043ac53,https://www.ice.gov/news/releases/ice-federal-partners-arrest-nearly-1500-illegal-aliens-massachusetts-during,d2dbeacca60b9043ac53:event:0016,arrest,agency_claim,,,,6667,6701,ICE officers arrested him in Lynn.,0.72,longest,,,,,,,,
d2dbeacca60b9043ac53,https://www.ice.gov/news/releases/ice-federal-partners-arrest-nearly-1500-illegal-aliens-massachusetts-during,d2dbeacca60b9043ac53:event:0017,arrest,agency_claim,,,,6868,6902,ICE officers arrested him in Lynn.,0.72,longest,,,,,,,,
d2dbeacca60b9043ac53,https://www.ice.gov/news/releases/ice-federal-partners-arrest-nearly-1500-illegal-aliens-massachusetts-during,d2dbeacca60b9043ac53:event:0018,arrest,agency_claim,,,,7144,7284,He was also arrested in Roxbury for aggravated rape of child with a 10-year age gap and indecent assault and battery on a person 14 or over.,0.72,longest,,,,,,,,
d2dbeacca60b9043ac53,https://www.ice.gov/news/releases/ice-federal-partners-arrest-nearly-1500-illegal-aliens-massachusetts-during,d2dbeacca60b9043ac53:event:0019,arrest,agency_claim,,,,7594,7734,He was also arrested in Roxbury for aggravated rape of child with a 10-year age gap and indecent assault and battery on a person 14 or over.,0.72,longest,,,,,,,,
d2dbeacca60b9043ac53,https://www.ice.gov/news/releases/ice-federal-partners-arrest-nearly-1500-illegal-aliens-massachusetts-during,d2dbeacca60b9043ac53:event:0020,arrest,agency_claim,,,,8021,8118,He has other arrests in Massachusetts for lewd and lascivious conduct and sexual conduct for fee.,0.72,longest,,,,,,,,
d2dbeacca60b9043ac53,https://www.ice.gov/news/releases/ice-federal-partners-arrest-nearly-1500-illegal-aliens-massachusetts-during,d2dbeacca60b9043ac53:event:0021,conviction,convicted,,,,8224,8376,"Additionally, he has been convicted for operating under the influence of alcohol and operating while intoxicated in Iowa, where he served a year prison.",0.72,longest,,,,,,,,
d2dbeacca60b9043ac53,https://www.ice.gov/news/releases/ice-federal-partners-arrest-nearly-1500-illegal-aliens-massachusetts-during,d2dbeacca60b9043ac53:event:0022,arrest,agency_claim,,,,8595,8692,He has other arrests in Massachusetts for lewd and lascivious conduct and sexual conduct for fee.,0.72,longest,,,,,,,,
d2dbeacca60b9043ac53,https://www.ice.gov/news/releases/ice-federal-partners-arrest-nearly-1500-illegal-aliens-massachusetts-during,d2dbeacca60b9043ac53:event:0023,conviction,convicted,,,,8798,8950,"Additionally, he has been convicted for operating under the influence of alcohol and operating while intoxicated in Iowa, where he served a year prison.",0.72,longest,,,,,,,,
d2dbeacca60b9043ac53,https://www.ice.gov/news/releases/ice-federal-partners-arrest-nearly-1500-illegal-aliens-massachusetts-during,d2dbeacca60b9043ac53:event:0024,charge,charged,,,,8951,9165,"An illegally present 22-year-old Colombian national charged with breaking and entering building during the daytime for a felony, kidnapping, aggravated rape, and indecent assault and battery on a person 14 or over.",0.72,longest,,,,,,,,
d2dbeacca60b9043ac53,https://www.ice.gov/news/releases/ice-federal-partners-arrest-nearly-1500-illegal-aliens-massachusetts-during,d2dbeacca60b9043ac53:event:0025,charge,charged,,,,9273,9487,"An illegally present 22-year-old Colombian national charged with breaking and entering building during the daytime for a felony, kidnapping, aggravated rape, and indecent assault and battery on a person 14 or over.",0.72,longest,,,,,,,,
d2dbeacca60b9043ac53,https://www.ice.gov/news/releases/ice-federal-partners-arrest-nearly-1500-illegal-aliens-massachusetts-during,d2dbeacca60b9043ac53:event:0026,charge,charged,,,,10421,10606,"An illegally present 29-year-old Brazilian national charged in Edgartown with aggravated rape of a child by force, possession of child pornography and dissemination of obscene material.",0.72,longest,,,,,,,,
d2dbeacca60b9043ac53,https://www.ice.gov/news/releases/ice-federal-partners-arrest-nearly-1500-illegal-aliens-massachusetts-during,d2dbeacca60b9043ac53:event:0027,charge,charged,,,,10698,10883,"An illegally present 29-year-old Brazilian national charged in Edgartown with aggravated rape of a child by force, possession of child pornography and dissemination of obscene material.",0.72,longest,,,,,,,,
d2dbeacca60b9043ac53,https://www.ice.gov/news/releases/ice-federal-partners-arrest-nearly-1500-illegal-aliens-massachusetts-during,d2dbeacca60b9043ac53:event:0028,sentence,sentenced,,,,11496,11622,He was sentenced to a year in prison and released back into the community despite the presence of an ICE immigration detainer.,0.72,longest,,,,,,,,
d2dbeacca60b9043ac53,https://www.ice.gov/news/releases/ice-federal-partners-arrest-nearly-1500-illegal-aliens-massachusetts-during,d2dbeacca60b9043ac53:event:0029,arrest,agency_claim,,,,11623,11661,ICE officers arrested him in Brockton.,0.72,longest,,,,,,,,
d2dbeacca60b9043ac53,https://www.ice.gov/news/releases/ice-federal-partners-arrest-nearly-1500-illegal-aliens-massachusetts-during,d2dbeacca60b9043ac53:event:0030,sentence,sentenced,,,,11761,11887,He was sentenced to a year in prison and released back into the community despite the presence of an ICE immigration detainer.,0.72,longest,,,,,,,,
d2dbeacca60b9043ac53,https://www.ice.gov/news/releases/ice-federal-partners-arrest-nearly-1500-illegal-aliens-massachusetts-during,d2dbeacca60b9043ac53:event:0031,arrest,agency_claim,,,,11888,11926,ICE officers arrested him in Brockton.,0.72,longest,,,,,,,,
d2dbeacca60b9043ac53,https://www.ice.gov/news/releases/ice-federal-partners-arrest-nearly-1500-illegal-aliens-massachusetts-during,d2dbeacca60b9043ac53:event:0032,conviction,convicted,,,,11927,12058,An illegally present a Colombian national who was convicted in his native country for trafficking/manufacturing/carrying narcotics.,0.72,longest,,,,,,,,
d2dbeacca60b9043ac53,https://www.ice.gov/news/releases/ice-federal-partners-arrest-nearly-1500-illegal-aliens-massachusetts-during,d2dbeacca60b9043ac53:event:0033,conviction,convicted,,,,12160,12291,An illegally present a Colombian national who was convicted in his native country for trafficking/manufacturing/carrying narcotics.,0.72,longest,,,,,,,,
d2dbeacca60b9043ac53,https://www.ice.gov/news/releases/ice-federal-partners-arrest-nearly-1500-illegal-aliens-massachusetts-during,d2dbeacca60b9043ac53:event:0034,charge,charged,,,,12393,12688,"An illegally present 40-year-old Guatemalan national charged with assault and battery dangerous weapon (a hammer), threatening to commit crime, assault and battery with a dangerous weapon (a vehicle), assault and battery on a family member, strangulation/suffocation and intimidation of witness.",0.72,longest,,,,,,,,
d2dbeacca60b9043ac53,https://www.ice.gov/news/releases/ice-federal-partners-arrest-nearly-1500-illegal-aliens-massachusetts-during,d2dbeacca60b9043ac53:event:0035,arrest,agency_claim,,,,12689,12723,ICE officers arrested him in Lynn.,0.72,longest,,,,,,,,
d2dbeacca60b9043ac53,https://www.ice.gov/news/releases/ice-federal-partners-arrest-nearly-1500-illegal-aliens-massachusetts-during,d2dbeacca60b9043ac53:event:0036,charge,charged,,,,12724,13019,"An illegally present 40-year-old Guatemalan national charged with assault and battery dangerous weapon (a hammer), threatening to commit crime, assault and battery with a dangerous weapon (a vehicle), assault and battery on a family member, strangulation/suffocation and intimidation of witness.",0.72,longest,,,,,,,,
d2dbeacca60b9043ac53,https://www.ice.gov/news/releases/ice-federal-partners-arrest-nearly-1500-illegal-aliens-massachusetts-during,d2dbeacca60b9043ac53:event:0037,arrest,agency_claim,,,,13020,13054,ICE officers arrested him in Lynn.,0.72,longest,,,,,,,,
d2dbeacca60b9043ac53,https://www.ice.gov/news/releases/ice-federal-partners-arrest-nearly-1500-illegal-aliens-massachusetts-during,d2dbeacca60b9043ac53:event:0038,conviction,convicted,,,,13055,13198,An illegally present 69-year-old registered sex offender and citizen of Uruguay convicted of indecent assault and battery on a 7-year-old girl.,0.72,longest,,,,,,,,
d2dbeacca60b9043ac53,https://www.ice.gov/news/releases/ice-federal-partners-arrest-nearly-1500-illegal-aliens-massachusetts-during,d2dbeacca60b9043ac53:event:0039,conviction,convicted,,,,13199,13342,An illegally present 69-year-old registered sex offender and citizen of Uruguay convicted of indecent assault and battery on a 7-year-old girl.,0.72,longest,,,,,,,,
d2dbeacca60b9043ac53,https://www.ice.gov/news/releases/ice-federal-partners-arrest-nearly-1500-illegal-aliens-massachusetts-during,d2dbeacca60b9043ac53:event:0040,detention,agency_claim,,,,14227,14392,All aliens detained during Operation Patriot will remain in ICE custody pending the outcome of their removal proceedings or their deportation from the United States.,0.72,longest,,,,,,,,
f3728a76b8078b1f075e,https://www.ice.gov/news/releases/ice-apprehends-illegal-alien-ties-nicaraguan-massacre-and-mexican-drug-cartel,f3728a76b8078b1f075e:event:0000,arrest,agency_claim,,,,17,293,"Immigration and Customs Enforcement arrested Javier Zeledon Reyes, 56, an illegal alien and citizen of Nicaragua, in Hyattsville, March 6, after he admitted during immigration proceedings to massacring approximately 20 people in the 1990s while serving in the Nicaraguan army.",0.72,seeded_random,,,,,,,,
f3728a76b8078b1f075e,https://www.ice.gov/news/releases/ice-apprehends-illegal-alien-ties-nicaraguan-massacre-and-mexican-drug-cartel,f3728a76b8078b1f075e:event:0001,arrest,agency_claim,,,,926,1082,"Customs and Border Protection arrested Zeledon at the Gateway International Bridge in Brownsville, Texas, March 29, 2023, and issued him a notice to appear.",0.72,seeded_random,,,,,,,,
f3728a76b8078b1f075e,https://www.ice.gov/news/releases/ice-apprehends-illegal-alien-ties-nicaraguan-massacre-and-mexican-drug-cartel,f3728a76b8078b1f075e:event:0002,removal,agency_claim,,,,1485,1567,The immigration judge ordered Zeledon removed from the United States to Nicaragua.,0.72,seeded_random,,,,,,,,
f3d70f3c1f2401eb2cb3,https://www.ice.gov/news/releases/ice-europol-law-enforcement-partners-dismantle-major-illicit-drug-networks-global,f3d70f3c1f2401eb2cb3:event:0000,arrest,agency_claim,,,,616,876,"In addition, the United States and international law enforcement partners made 270 arrests of dark web vendors, buyers, and administrators in Austria, Brazil, France, Germany, Netherlands, South Korea, Spain, Switzerland, United Kingdom, and the United States.",0.72,longest,,,,,,,,
f3d70f3c1f2401eb2cb3,https://www.ice.gov/news/releases/ice-europol-law-enforcement-partners-dismantle-major-illicit-drug-networks-global,f3d70f3c1f2401eb2cb3:event:0001,arrest,agency_claim,,,,2174,2365,"Through close cooperation and intelligence sharing, officers across three continents identified and arrested suspects, sending a clear message to those who think they can hide in the shadows.",0.72,longest,,,,,,,,
f3d70f3c1f2401eb2cb3,https://www.ice.gov/news/releases/ice-europol-law-enforcement-partners-dismantle-major-illicit-drug-networks-global,f3d70f3c1f2401eb2cb3:event:0002,conviction,convicted,,,,5988,6362,"“Incognito Market” Owner Pleads Guilty For Operating One Of The Largest Illegal Narcotics Marketplaces On The Internet Incognito Market sold more than $100 million of narcotics — including hundreds of kilograms of cocaine and methamphetamine as well as heroin, cocaine, LSD, MDMA, oxycodone, methamphetamine, ketamine, and alprazolam, and misbranded prescription medication.",0.72,longest,,,,,,,,
f3d70f3c1f2401eb2cb3,https://www.ice.gov/news/releases/ice-europol-law-enforcement-partners-dismantle-major-illicit-drug-networks-global,f3d70f3c1f2401eb2cb3:event:0003,sentence,sentenced,,,,7881,8823,"Central District of California | Two Southern California Men Who Supplied Fentanyl Sold to Darknet Customers in All 50 States Sentenced to Federal Prison | United States Department of Justice Ruiz of Orange County was sentenced to over 17 years in federal prison, and Omar Navia of South Los Angeles was separately sentenced to 15 years in federal prison in January 2025 for supplying fentanyl-laced pills to a drug trafficking ring that sold these drugs to more than 1,000 customers nationwide via the Darknet Navia and Ruiz admitted that at least August 2021 to December 2022, they supplied fentanyl-laced pills to Michael Ta, 26, of Westminster, and Rajiv Srinivasan, 38, of Houston, who used the Darknet and encrypted messaging applications to sell more than 120,000 fentanyl-laced pills, 20 pounds of methamphetamine, and other drugs directly to more than 1,000 customers in all 50 states, causing several fatal overdoses in the process.",0.72,longest,,,,,,,,
f3d70f3c1f2401eb2cb3,https://www.ice.gov/news/releases/ice-europol-law-enforcement-partners-dismantle-major-illicit-drug-networks-global,f3d70f3c1f2401eb2cb3:event:0004,sentence,sentenced,,,,7881,8823,"Central District of California | Two Southern California Men Who Supplied Fentanyl Sold to Darknet Customers in All 50 States Sentenced to Federal Prison | United States Department of Justice Ruiz of Orange County was sentenced to over 17 years in federal prison, and Omar Navia of South Los Angeles was separately sentenced to 15 years in federal prison in January 2025 for supplying fentanyl-laced pills to a drug trafficking ring that sold these drugs to more than 1,000 customers nationwide via the Darknet Navia and Ruiz admitted that at least August 2021 to December 2022, they supplied fentanyl-laced pills to Michael Ta, 26, of Westminster, and Rajiv Srinivasan, 38, of Houston, who used the Darknet and encrypted messaging applications to sell more than 120,000 fentanyl-laced pills, 20 pounds of methamphetamine, and other drugs directly to more than 1,000 customers in all 50 states, causing several fatal overdoses in the process.",0.72,longest,,,,,,,,
f3d70f3c1f2401eb2cb3,https://www.ice.gov/news/releases/ice-europol-law-enforcement-partners-dismantle-major-illicit-drug-networks-global,f3d70f3c1f2401eb2cb3:event:0005,sentence,sentenced,,,,7881,8823,"Central District of California | Two Southern California Men Who Supplied Fentanyl Sold to Darknet Customers in All 50 States Sentenced to Federal Prison | United States Department of Justice Ruiz of Orange County was sentenced to over 17 years in federal prison, and Omar Navia of South Los Angeles was separately sentenced to 15 years in federal prison in January 2025 for supplying fentanyl-laced pills to a drug trafficking ring that sold these drugs to more than 1,000 customers nationwide via the Darknet Navia and Ruiz admitted that at least August 2021 to December 2022, they supplied fentanyl-laced pills to Michael Ta, 26, of Westminster, and Rajiv Srinivasan, 38, of Houston, who used the Darknet and encrypted messaging applications to sell more than 120,000 fentanyl-laced pills, 20 pounds of methamphetamine, and other drugs directly to more than 1,000 customers in all 50 states, causing several fatal overdoses in the process.",0.72,longest,,,,,,,,
f3d70f3c1f2401eb2cb3,https://www.ice.gov/news/releases/ice-europol-law-enforcement-partners-dismantle-major-illicit-drug-networks-global,f3d70f3c1f2401eb2cb3:event:0006,sentence,sentenced,,,,8824,9574,"Ruiz of Orange County was sentenced to over 17 years in federal prison, and Omar Navia of South Los Angeles was separately sentenced to 15 years in federal prison in January 2025 for supplying fentanyl-laced pills to a drug trafficking ring that sold these drugs to more than 1,000 customers nationwide via the Darknet Navia and Ruiz admitted that at least August 2021 to December 2022, they supplied fentanyl-laced pills to Michael Ta, 26, of Westminster, and Rajiv Srinivasan, 38, of Houston, who used the Darknet and encrypted messaging applications to sell more than 120,000 fentanyl-laced pills, 20 pounds of methamphetamine, and other drugs directly to more than 1,000 customers in all 50 states, causing several fatal overdoses in the process.",0.72,longest,,,,,,,,
f3d70f3c1f2401eb2cb3,https://www.ice.gov/news/releases/ice-europol-law-enforcement-partners-dismantle-major-illicit-drug-networks-global,f3d70f3c1f2401eb2cb3:event:0007,sentence,sentenced,,,,8824,9574,"Ruiz of Orange County was sentenced to over 17 years in federal prison, and Omar Navia of South Los Angeles was separately sentenced to 15 years in federal prison in January 2025 for supplying fentanyl-laced pills to a drug trafficking ring that sold these drugs to more than 1,000 customers nationwide via the Darknet Navia and Ruiz admitted that at least August 2021 to December 2022, they supplied fentanyl-laced pills to Michael Ta, 26, of Westminster, and Rajiv Srinivasan, 38, of Houston, who used the Darknet and encrypted messaging applications to sell more than 120,000 fentanyl-laced pills, 20 pounds of methamphetamine, and other drugs directly to more than 1,000 customers in all 50 states, causing several fatal overdoses in the process.",0.72,longest,,,,,,,,
f3d70f3c1f2401eb2cb3,https://www.ice.gov/news/releases/ice-europol-law-enforcement-partners-dismantle-major-illicit-drug-networks-global,f3d70f3c1f2401eb2cb3:event:0008,sentence,sentenced,,,,11472,11820,Van Nuys Man Sentenced to More Than 20 Years in Prison for Trafficking Fentanyl and Cocaine via Darknet Marketplaces and Possessing Guns A San Fernando Valley man was sentenced to 20 plus years in federal prison for using darknet marketplaces to sell hundreds of thousands of dollars’ worth of fentanyl-laced pills and cocaine to buyers nationwide.,0.72,longest,,,,,,,,
f3d70f3c1f2401eb2cb3,https://www.ice.gov/news/releases/ice-europol-law-enforcement-partners-dismantle-major-illicit-drug-networks-global,f3d70f3c1f2401eb2cb3:event:0009,sentence,sentenced,,,,11472,11820,Van Nuys Man Sentenced to More Than 20 Years in Prison for Trafficking Fentanyl and Cocaine via Darknet Marketplaces and Possessing Guns A San Fernando Valley man was sentenced to 20 plus years in federal prison for using darknet marketplaces to sell hundreds of thousands of dollars’ worth of fentanyl-laced pills and cocaine to buyers nationwide.,0.72,longest,,,,,,,,
f3d70f3c1f2401eb2cb3,https://www.ice.gov/news/releases/ice-europol-law-enforcement-partners-dismantle-major-illicit-drug-networks-global,f3d70f3c1f2401eb2cb3:event:0010,sentence,sentenced,,,,12387,12598,A San Fernando Valley man was sentenced to 20 plus years in federal prison for using darknet marketplaces to sell hundreds of thousands of dollars’ worth of fentanyl-laced pills and cocaine to buyers nationwide.,0.72,longest,,,,,,,,
f3d70f3c1f2401eb2cb3,https://www.ice.gov/news/releases/ice-europol-law-enforcement-partners-dismantle-major-illicit-drug-networks-global,f3d70f3c1f2401eb2cb3:event:0011,charge,charged,,,,17315,17353,An indictment is merely an allegation.,0.72,longest,,,,,,,,
